condition,Kinase,n_peptides,n_pairs,mean_diff,statistic,effect_size,p_value,p_adjusted,source_file
Pos1h_PosCTL,RAF,14,42,-0.09586713765161145,295,0.3266888150609081,0.0511080354485254,0.09382418382541897,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,ATR,7,21,-0.1294913874255651,59,0.2554112554112554,0.05160330110398044,0.09382418382541897,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,FRAY,11,33,-0.12623701140846422,175,0.31194295900178254,0.06063852113119041,0.1078018153443385,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,MARK,6,18,-0.20728486401077686,45,0.2631578947368421,0.08150595513442671,0.14174948719030733,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,PRKDC,7,21,-0.13797306460096093,66,0.2857142857142857,0.08854470668839295,0.15071439436322207,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,GSK,12,36,-0.10570282908699111,229,0.34384384384384387,0.10394018808024387,0.1731016878123749,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,MTOR,15,45,-0.06822276871219368,356,0.34396135265700484,0.10602478378507962,0.1731016878123749,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,PAKB,2,6,-0.08640154296442257,3,0.14285714285714285,0.1422132419363925,0.2230795951943412,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,HAL,2,6,-0.3253301229707146,3,0.14285714285714285,0.1422132419363925,0.2230795951943412,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,BRSK,1,3,0.26668697627339677,6,1,0.18144920772142026,0.2592131538877433,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,PASK,1,3,-0.41078502909481135,0,0,0.1814492077214203,0.2592131538877433,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,ATM,1,3,-0.395437608162385,0,0,0.1814492077214203,0.2592131538877433,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,KHS,1,3,-0.25953363450851413,0,0,0.1814492077214203,0.2592131538877433,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,PKN,1,3,-0.1315406814165255,0,0,0.1814492077214203,0.2592131538877433,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,BARK2,2,6,0.22606451799279847,16,0.7619047619047619,0.29450739368011014,0.4133437104282247,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,MST,16,48,-0.045945146029904495,488,0.41496598639455784,0.3074789512088565,0.4241088982191124,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,ERK,30,90,-0.047446123852539136,1844,0.4503052503052503,0.414037689106424,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,NAK,1,3,-0.27286354850873656,1,0.16666666666666666,0.42267807417063546,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,EGFR,1,3,0.36049252681144317,5,0.8333333333333334,0.4226780741706355,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,CSK,1,3,0.36049252681144317,5,0.8333333333333334,0.4226780741706355,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,TEC,1,3,0.36049252681144317,5,0.8333333333333334,0.4226780741706355,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,PDGFR,1,3,0.36049252681144317,5,0.8333333333333334,0.4226780741706355,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,SYK,1,3,0.36049252681144317,5,0.8333333333333334,0.4226780741706355,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,AXL,1,3,0.36049252681144317,5,0.8333333333333334,0.4226780741706355,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,VEGFR,1,3,0.36049252681144317,5,0.8333333333333334,0.4226780741706355,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,SLK,1,3,0.21988517137740465,5,0.8333333333333334,0.4226780741706355,0.49726832255368886,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,STE11,5,15,-0.10027860986194762,46,0.38333333333333336,0.44323107559105224,0.5138911021345534,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,JNK,24,72,-0.01794007400044812,1211,0.460806697108067,0.5651570015828122,0.6458937160946425,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,PKCH,12,36,-0.02332358275907942,308,0.4624624624624625,0.7003047740926462,0.789075801794531,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,MLCK,5,15,0.004340110560203258,67,0.5583333333333333,0.7119971455885383,0.7911079395428204,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,DYRK,27,81,-0.012386697102630254,1727,0.5200240891297802,0.755993304554758,0.8284858132106937,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,NMO,1,3,-0.03409930963629589,2,0.3333333333333333,0.7892680261342813,0.8402873488132016,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,MOS,1,3,0.11899827853053029,4,0.6666666666666666,0.7892680261342813,0.8402873488132016,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,LKB,5,15,-0.04539238160738002,55,0.4583333333333333,0.7982729813725415,0.8402873488132016,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,MSN,4,12,-0.014988750427843282,30,0.38461538461538464,0.8240981682459778,0.8562058890867301,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,COT,5,15,0.008013896158319577,63,0.525,0.8870875422894802,0.909833376707159,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,VRK1,3,9,0.0022875950703182824,23,0.5111111111111111,1,1,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,TAO,1,3,-0.07594260934526739,1,0.16666666666666666,1,1,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos24h_PosCTL,STE7,28,84,0.10995749209108632,2647,0.7414565826330533,1.2198708035504602e-4,0.009758966428403681,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,P38,29,87,0.0930025210297148,2741,0.7160397074190178,4.686381689846808e-4,0.013279371286167851,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,IKK,36,108,0.08410515388218363,4065,0.6906218144750255,5.869872131334386e-4,0.013279371286167851,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,ERK,30,90,0.10419212201229601,2894,0.7067155067155068,6.639685643083926e-4,0.013279371286167851,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PEK,58,174,0.06732923542553688,9719,0.6383579638752053,0.0015514545511980948,0.022488480228573714,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,CDK,62,186,0.06499224538685787,11005,0.6327985739750446,0.0016866360171430284,0.022488480228573714,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,RIPK,27,81,0.0827150965707973,2307,0.6946702800361337,0.002353637956595378,0.026898719503947177,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PDK1,35,105,0.08485674791044133,3690,0.6630727762803235,0.003737505046355727,0.03737505046355727,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,STE11,5,15,0.1766115036638982,108,0.9,0.006979543813140587,0.06204038945013856,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,DYRK,27,81,0.09542138810240564,2211,0.6657633242999097,0.009610018149265542,0.07688014519412434,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,GRK,8,24,0.10662580889795581,238,0.7933333333333333,0.012419330651552318,0.09032240473856232,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PKCD,10,30,-0.07666559622480874,119,0.25591397849462366,0.020113580186398253,0.13409053457598835,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,GSK,12,36,0.0988845705031093,475,0.7132132132132132,0.02621267454923837,0.1511876562015362,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,JNK,24,72,0.0712297797622455,1710,0.6506849315068494,0.026457839835268837,0.1511876562015362,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,STKR,5,15,0.12236154778013907,99,0.825,0.0287678605974675,0.15342858985316,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,LKB,5,15,0.15030304580595172,98,0.8166666666666667,0.03318343115109412,0.1659171557554706,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MAPKAPK,38,114,0.0428395745534015,4004,0.6108314263920671,0.04010274978307948,0.17947703654953304,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,BARK1,89,267,0.04240996318271599,20450,0.5715803007434737,0.0426257961805141,0.17947703654953304,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,VRK2,89,267,0.04240996318271599,20450,0.5715803007434737,0.0426257961805141,0.17947703654953304,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,CAMK1,19,57,0.057470001473527536,1069,0.64670296430732,0.05451266575184799,0.21745238947880544,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,CHK1,10,30,0.06880330455703808,325,0.6989247311827957,0.058452722691013426,0.21745238947880544,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,AUR,8,24,-0.0538845212198511,84,0.28,0.06128570178053648,0.21745238947880544,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PKCA,79,237,0.04113346948839673,16070,0.5697975392688721,0.06251756197515657,0.21745238947880544,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MARK,6,18,0.08923784917552173,127,0.7426900584795322,0.07416978604924229,0.247232620164141,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MST,16,48,0.0799044158119086,755,0.6420068027210885,0.08768928149502386,0.2806057007840764,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,HAL,2,6,0.17652039362999467,19,0.9047619047619048,0.09349248368983565,0.28766918058410973,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,IRAK,9,27,0.1272639146473803,255,0.6746031746031746,0.1155712936275528,0.3263799066609859,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,NEK,14,42,0.08684849198467581,577,0.6389811738648948,0.11806248222154303,0.3263799066609859,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MLCK,5,15,0.0876755968063275,88,0.7333333333333333,0.11831271616460737,0.3263799066609859,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,CK2,5,15,0.0755591226219313,87,0.725,0.13229866187626937,0.3483437485999638,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,CK1,23,69,0.05060869039538302,1458,0.6037267080745342,0.13498320258248597,0.3483437485999638,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,BARK2,2,6,0.10354680547877262,18,0.8571428571428571,0.14221324193639262,0.35553310484098155,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MTOR,15,45,0.050072536590788634,643,0.621256038647343,0.15826113845753786,0.38366336595766753,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,BRSK,1,3,0.20130022457170385,6,1,0.18144920772142026,0.3923226112895575,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,NAK,1,3,0.2654759700240928,6,1,0.18144920772142026,0.3923226112895575,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,KHS,1,3,0.08856400028035664,6,1,0.18144920772142026,0.3923226112895575,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PASK,1,3,-0.062024573495989443,0,0,0.1814492077214203,0.3923226112895575,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PKG,42,126,0.03413166760660118,4541,0.5675540557430321,0.18858497255023265,0.3949078408953259,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,VRK1,3,9,0.11733874571187153,34,0.7555555555555555,0.19251757243647138,0.3949078408953259,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,RSK,63,189,0.027949735072809012,9904,0.5516012252854358,0.218819939243184,0.43398644722001184,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PLK,22,66,0.06585509647494323,1297,0.5866123925825418,0.22241805420025607,0.43398644722001184,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,DMPK,73,219,0.027088032480045463,13131,0.5450809464508095,0.24755926846576592,0.47035165561413006,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,FRAY,11,33,-0.030713322732650754,216,0.3850267379679144,0.2528140148925949,0.47035165561413006,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PKA,51,153,0.027687192220329105,6509,0.5524997877939054,0.2602967313082969,0.47326678419690343,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PAKB,2,6,-0.058024539972760955,5,0.23809523809523808,0.2945073936801101,0.5235686998757513,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PDHK,42,126,0.03332632961362557,4404,0.5504311961004874,0.32648773714232937,0.5678047602475293,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,CAMK2,13,39,0.05500892182814099,456,0.5846153846153846,0.36068933158739935,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PKCI,10,30,-0.03106903938055269,189,0.4064516129032258,0.37645949782003635,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,RAF,14,42,-0.027359317561310832,382,0.4230343300110742,0.38827339722815674,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,ATM,1,3,-0.14798602178108902,1,0.16666666666666666,0.42267807417063546,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,EGFR,1,3,0.11088716091607434,5,0.8333333333333334,0.4226780741706355,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,CSK,1,3,0.11088716091607434,5,0.8333333333333334,0.4226780741706355,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,TEC,1,3,0.11088716091607434,5,0.8333333333333334,0.4226780741706355,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PDGFR,1,3,0.11088716091607434,5,0.8333333333333334,0.4226780741706355,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,SYK,1,3,0.11088716091607434,5,0.8333333333333334,0.4226780741706355,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,AXL,1,3,0.11088716091607434,5,0.8333333333333334,0.4226780741706355,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,VEGFR,1,3,0.11088716091607434,5,0.8333333333333334,0.4226780741706355,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,TAO,1,3,0.21683799394231568,5,0.8333333333333334,0.4226780741706355,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MOS,1,3,0.17697385350604256,5,0.8333333333333334,0.4226780741706355,0.57312281243476,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PRKDC,7,21,0.030024581844989504,138,0.5974025974025974,0.44446908757402803,0.5813698853040934,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MELK,21,63,0.0383425499691595,1119,0.5550595238095238,0.44935276687346803,0.5813698853040934,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,QIK,46,138,0.02467175807575043,5151,0.5370659993744135,0.4505616611106724,0.5813698853040934,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,SGK,22,66,0.023340821968197818,1215,0.5495251017639078,0.48624043710929454,0.6174481741070407,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PAKA,24,72,-0.004182986734168459,1216,0.4627092846270928,0.5842824745715128,0.730353093214391,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MSN,4,12,0.06524985380221907,46,0.5897435897435898,0.6101201547975077,0.7509171135969326,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,NDR,3,9,-0.02920507916515044,18,0.4,0.6355861222787667,0.7704074209439596,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,ATR,7,21,-0.024694247179961087,102,0.44155844155844154,0.6513774432194126,0.7708514876823978,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PKD,29,87,0.020809557791668404,2020,0.5276907001044933,0.65522376453003806,0.7708514876823978,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,DAPK,16,48,0.029999626975190763,626,0.532312925170068,0.7005186465035416,0.8050915929316099,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PIM,56,168,0.016525943600144824,7338,0.5169061707523246,0.7044551438151587,0.8050915929316099,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,COT,5,15,0.020509373550665892,66,0.55,0.7547525012901841,0.8418858945432334,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,AKT,31,93,0.012691466090987785,2264,0.5179592770533059,0.7650435986031012,0.8418858945432334,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,NMO,1,3,0.14736907604042937,4,0.6666666666666666,0.7892680261342813,0.8418858945432334,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,SLK,1,3,0.07593232688434984,4,0.6666666666666666,0.7892680261342813,0.8418858945432334,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PKN,1,3,-0.061004637692256544,2,0.3333333333333333,0.7892680261342813,0.8418858945432334,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,AMPK,19,57,0.002848700233378102,806,0.48759830611010285,0.8737443817406862,0.9197309281480908,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,RAD53,28,84,0.0047932344652560875,1757,0.492156862745098,0.9023891111008566,0.9375471284164744,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PHK,66,198,0.010655216606230606,9928,0.5039338104664738,0.9240156804216073,0.9477083901760074,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,PKCH,12,36,0.034832772430314456,328,0.4924924924924925,0.9436384411817207,0.9555832315764261,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos24h_PosCTL,MLK,12,36,0.022029728086805662,335,0.503003003003003,0.9811989024470065,0.9811989024470065,hpv_pos_25.11-signal_Pos24h_PosCTL-STK.csv
Pos30m_PosCTL,BARK1,86,258,-0.44982481388288653,3698,0.11068211068211069,2.1954797118906238e-27,8.672144861967964e-26,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,VRK2,86,258,-0.44982481388288653,3698,0.11068211068211069,2.1954797118906238e-27,8.672144861967964e-26,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PKCA,76,228,-0.4776253405864652,2806,0.1074848693786869,9.009623873043045e-25,2.3725342865680016e-23,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,DMPK,71,213,-0.4734063695488491,2310,0.10135579834145057,6.2209476869340454e-24,1.2286371681694739e-22,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RSK,60,180,-0.530769153619343,1226,0.0752608962553714,4.933757140528221e-23,7.795336282034589e-22,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PHK,64,192,-0.4711639528831209,2074,0.11193868739205527,1.1107722940259056e-20,1.4625168538007757e-19,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PKA,48,144,-0.5968319092992692,689,0.06599616858237548,1.637085115840294e-19,1.8475674878769033e-18,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PEK,55,165,-0.4512615499977682,1379,0.10069368382621395,5.758305771892584e-19,5.686326949743927e-18,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PIM,54,162,-0.4867669532831711,1310,0.09921987427099901,8.901585411105527e-19,7.813613860859297e-18,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PKG,39,117,-0.6235830668681311,410,0.05939446617412719,1.3292168488361887e-16,1.0355315450167108e-15,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PDHK,40,120,-0.5633458047113581,475,0.06542699724517906,1.4418793664789645e-16,1.0355315450167108e-15,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CDK,60,180,-0.3876180366324989,2487,0.15267034990791897,6.388647511874184e-16,4.205859611983838e-15,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,QIK,46,138,-0.45222077543668127,1060,0.110520279428631,2.055186667239918e-15,1.2489211285534885e-14,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,IKK,35,105,-0.5082135854689285,494,0.08876909254267745,2.587245284080564e-13,1.4599455531597468e-12,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,AKT,28,84,-0.4632474356091342,230,0.06442577030812324,4.128141497342148e-12,2.1741545219335312e-11,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PKD,29,87,-0.6229086139895258,278,0.07262277951933124,4.450813897349227e-12,2.197589361816181e-11,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MAPKAPK,36,108,-0.49961445432737506,711,0.12079510703363915,7.926794579532546e-12,3.683628069312184e-11,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RAD53,26,78,-0.5499763342699165,215,0.06978253813696851,4.1255551623310686e-11,1.8106603212453024e-10,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PAKA,23,69,-0.6479618129227933,108,0.04472049689440994,5.0024799366942525e-11,2.079978499993926e-10,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,STE7,27,81,-0.4630612360364662,295,0.08882866606443843,1.3031493395376676e-10,5.147439891173788e-10,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RIPK,25,75,-0.5984796678353557,217,0.07614035087719298,1.8145013370416864e-10,6.825981220299677e-10,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CK1,22,66,-0.525935100616008,127,0.0574400723654455,4.16958283200373e-10,1.4972592896740666e-9,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CAMK1,19,57,-0.6490232239975173,45,0.02722323049001815,5.462477433369424e-10,1.876242248852976e-9,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,AMPK,18,54,-0.6793104973176655,26,0.017508417508417508,7.052052768040028e-10,2.3213007028131756e-9,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,SGK,22,66,-0.5026520520173742,150,0.06784260515603799,1.056594157539441e-9,3.3388375378246335e-9,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MELK,21,63,-0.40785137095710844,135,0.06696428571428571,2.3260755472008453e-9,7.067691085725645e-9,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PDK1,35,105,-0.31642137506391066,924,0.1660377358490566,2.855915258145439e-9,8.356196496055173e-9,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,P38,30,90,-0.31341736749459764,787,0.1921855921855922,3.9813381183128257e-7,1.1028824592032954e-6,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CAMK2,12,36,-0.5624154188904117,10,0.015015015015015015,4.048555862898173e-7,1.1028824592032954e-6,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PLK,22,66,-0.3775151467602066,328,0.1483491632745364,6.922008713343527e-7,1.8227956278471287e-6,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NEK,13,39,-0.46558314936376066,39,0.05,1.0020942921096475e-6,2.553724163763295e-6,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PKCD,10,30,-0.625828930991305,5,0.010752688172043012,3.026501801603412e-6,7.471676322708424e-6,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,DAPK,15,45,-0.4786316559874077,116,0.11207729468599034,6.002301757830959e-6,1.4369146632383206e-5,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,DYRK,28,84,-0.22354648878626604,794,0.22240896358543416,9.989095860292833e-6,2.3209958028327467e-5,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
