Kinase,score,condition
RSK,-0.8099999999999999,Neg5m_NegCTL
RSK,-0.8099999999999999,Neg5m_NegCTL
RSK,1.31,Pos15m_PosCTL
RSK,1.31,Pos15m_PosCTL
RSK,1.31,Pos15m_PosCTL
RSK,1.31,Pos15m_PosCTL
RSK,1.31,Pos15m_PosCTL
RSK,1.31,Pos15m_PosCTL
RSK,1.31,Pos15m_PosCTL
RSK,1.31,Pos15m_PosCTL
RSK,1.0816666666666668,Pos1h_PosCTL
RSK,1.0816666666666668,Pos1h_PosCTL
RSK,1.0816666666666668,Pos1h_PosCTL
RSK,1.0816666666666668,Pos1h_PosCTL
RSK,1.0816666666666668,Pos1h_PosCTL
RSK,1.0816666666666668,Pos1h_PosCTL
RSK,1.0816666666666668,Pos1h_PosCTL
RSK,1.0816666666666668,Pos1h_PosCTL
RSK,-0.4825,Pos24h_PosCTL
RSK,-0.4825,Pos24h_PosCTL
RSK,-0.4825,Pos24h_PosCTL
RSK,-0.4825,Pos24h_PosCTL
RSK,-0.4825,Pos24h_PosCTL
RSK,-0.4825,Pos24h_PosCTL
RSK,-0.4825,Pos24h_PosCTL
RSK,-0.4825,Pos24h_PosCTL
RSK,0.7483333333333333,Pos30m_PosCTL
RSK,0.7483333333333333,Pos30m_PosCTL
RSK,0.7483333333333333,Pos30m_PosCTL
RSK,0.7483333333333333,Pos30m_PosCTL
RSK,0.7483333333333333,Pos30m_PosCTL
RSK,0.7483333333333333,Pos30m_PosCTL
RSK,0.7483333333333333,Pos30m_PosCTL
RSK,0.7483333333333333,Pos30m_PosCTL
RSK,0.905,Pos4h_PosCTL
RSK,0.905,Pos4h_PosCTL
RSK,0.905,Pos4h_PosCTL
RSK,0.905,Pos4h_PosCTL
RSK,0.905,Pos4h_PosCTL
RSK,0.905,Pos4h_PosCTL
RSK,0.905,Pos4h_PosCTL
RSK,0.905,Pos4h_PosCTL
RSK,2.1483333333333334,Pos5m_PosCTL
RSK,2.1483333333333334,Pos5m_PosCTL
RSK,2.1483333333333334,Pos5m_PosCTL
RSK,2.1483333333333334,Pos5m_PosCTL
RSK,2.1483333333333334,Pos5m_PosCTL
RSK,2.1483333333333334,Pos5m_PosCTL
RSK,2.1483333333333334,Pos5m_PosCTL
RSK,2.1483333333333334,Pos5m_PosCTL
SGK,0.1975,Neg15m_NegCTL
SGK,0.1975,Neg15m_NegCTL
SGK,0.1975,Neg15m_NegCTL
SGK,-0.2016666666666667,Neg1h_NegCTL
SGK,-0.2016666666666667,Neg1h_NegCTL
SGK,-0.2016666666666667,Neg1h_NegCTL
SGK,0.8883333333333333,Neg24h_NegCTL
SGK,0.8883333333333333,Neg24h_NegCTL
SGK,0.8883333333333333,Neg24h_NegCTL
SGK,-0.7541666666666667,Neg30m_NegCTL
SGK,-0.7541666666666667,Neg30m_NegCTL
SGK,-0.7541666666666667,Neg30m_NegCTL
SGK,0.5491666666666667,Neg4h_NegCTL
SGK,0.5491666666666667,Neg4h_NegCTL
SGK,0.5491666666666667,Neg4h_NegCTL
SGK,0.5308333333333334,Neg5m_NegCTL
SGK,0.5308333333333334,Neg5m_NegCTL
SGK,0.5308333333333334,Neg5m_NegCTL
SGK,0.8658333333333333,Pos15m_PosCTL
SGK,0.8658333333333333,Pos15m_PosCTL
SGK,0.8658333333333333,Pos15m_PosCTL
SGK,-0.42916666666666664,Pos1h_PosCTL
SGK,-0.42916666666666664,Pos1h_PosCTL
SGK,-0.42916666666666664,Pos1h_PosCTL
SGK,-0.23916666666666664,Pos24h_PosCTL
SGK,-0.23916666666666664,Pos24h_PosCTL
SGK,-0.23916666666666664,Pos24h_PosCTL
SGK,0.4725,Pos30m_PosCTL
SGK,0.4725,Pos30m_PosCTL
SGK,0.4725,Pos30m_PosCTL
SGK,0.08583333333333334,Pos4h_PosCTL
SGK,0.08583333333333334,Pos4h_PosCTL
SGK,0.08583333333333334,Pos4h_PosCTL
SGK,1.1475,Pos5m_PosCTL
SGK,1.1475,Pos5m_PosCTL
SGK,1.1475,Pos5m_PosCTL
SLK,-0.5408333333333333,Neg15m_NegCTL
SLK,-0.5408333333333333,Neg15m_NegCTL
SLK,0.6541666666666667,Neg1h_NegCTL
SLK,0.6541666666666667,Neg1h_NegCTL
SLK,0.35583333333333333,Neg24h_NegCTL
SLK,0.35583333333333333,Neg24h_NegCTL
SLK,0.21083333333333332,Neg30m_NegCTL
SLK,0.21083333333333332,Neg30m_NegCTL
SLK,0.10416666666666669,Neg4h_NegCTL
SLK,0.10416666666666669,Neg4h_NegCTL
SLK,0.13416666666666668,Neg5m_NegCTL
SLK,0.13416666666666668,Neg5m_NegCTL
SLK,0.2241666666666667,Pos15m_PosCTL
SLK,0.2241666666666667,Pos15m_PosCTL
SLK,0.47,Pos1h_PosCTL
SLK,0.47,Pos1h_PosCTL
SLK,0.2733333333333333,Pos24h_PosCTL
SLK,0.2733333333333333,Pos24h_PosCTL
SLK,0.5891666666666667,Pos30m_PosCTL
SLK,0.5891666666666667,Pos30m_PosCTL
SLK,-0.16666666666666663,Pos4h_PosCTL
SLK,-0.16666666666666663,Pos4h_PosCTL
SLK,0.14666666666666667,Pos5m_PosCTL
SLK,0.14666666666666667,Pos5m_PosCTL
STE11,-1.0416666666666667,Neg15m_NegCTL
STE11,-1.0416666666666667,Neg15m_NegCTL
STE11,-1.0416666666666667,Neg15m_NegCTL
STE11,-1.0416666666666667,Neg15m_NegCTL
STE11,-1.0416666666666667,Neg15m_NegCTL
STE11,-1.0416666666666667,Neg15m_NegCTL
STE11,-1.0416666666666667,Neg15m_NegCTL
STE11,-1.0416666666666667,Neg15m_NegCTL
STE11,-1.1091666666666666,Neg1h_NegCTL
STE11,-1.1091666666666666,Neg1h_NegCTL
STE11,-1.1091666666666666,Neg1h_NegCTL
STE11,-1.1091666666666666,Neg1h_NegCTL
STE11,-1.1091666666666666,Neg1h_NegCTL
STE11,-1.1091666666666666,Neg1h_NegCTL
STE11,-1.1091666666666666,Neg1h_NegCTL
STE11,-1.1091666666666666,Neg1h_NegCTL
STE11,-0.9616666666666668,Neg24h_NegCTL
STE11,-0.9616666666666668,Neg24h_NegCTL
STE11,-0.9616666666666668,Neg24h_NegCTL
STE11,-0.9616666666666668,Neg24h_NegCTL
STE11,-0.9616666666666668,Neg24h_NegCTL
STE11,-0.9616666666666668,Neg24h_NegCTL
STE11,-0.9616666666666668,Neg24h_NegCTL
STE11,-0.9616666666666668,Neg24h_NegCTL
STE11,-0.6575,Neg30m_NegCTL
STE11,-0.6575,Neg30m_NegCTL
STE11,-0.6575,Neg30m_NegCTL
STE11,-0.6575,Neg30m_NegCTL
STE11,-0.6575,Neg30m_NegCTL
STE11,-0.6575,Neg30m_NegCTL
STE11,-0.6575,Neg30m_NegCTL
STE11,-0.6575,Neg30m_NegCTL
STE11,-0.73,Neg4h_NegCTL
STE11,-0.73,Neg4h_NegCTL
STE11,-0.73,Neg4h_NegCTL
STE11,-0.73,Neg4h_NegCTL
STE11,-0.73,Neg4h_NegCTL
STE11,-0.73,Neg4h_NegCTL
STE11,-0.73,Neg4h_NegCTL
STE11,-0.73,Neg4h_NegCTL
STE11,-0.5483333333333332,Neg5m_NegCTL
STE11,-0.5483333333333332,Neg5m_NegCTL
STE11,-0.5483333333333332,Neg5m_NegCTL
STE11,-0.5483333333333332,Neg5m_NegCTL
STE11,-0.5483333333333332,Neg5m_NegCTL
STE11,-0.5483333333333332,Neg5m_NegCTL
STE11,-0.5483333333333332,Neg5m_NegCTL
STE11,-0.5483333333333332,Neg5m_NegCTL
STE11,-0.9316666666666666,Pos15m_PosCTL
STE11,-0.9316666666666666,Pos15m_PosCTL
STE11,-0.9316666666666666,Pos15m_PosCTL
STE11,-0.9316666666666666,Pos15m_PosCTL
STE11,-0.9316666666666666,Pos15m_PosCTL
STE11,-0.9316666666666666,Pos15m_PosCTL
STE11,-0.9316666666666666,Pos15m_PosCTL
STE11,-0.9316666666666666,Pos15m_PosCTL
STE11,-0.7966666666666666,Pos1h_PosCTL
STE11,-0.7966666666666666,Pos1h_PosCTL
STE11,-0.7966666666666666,Pos1h_PosCTL
STE11,-0.7966666666666666,Pos1h_PosCTL
STE11,-0.7966666666666666,Pos1h_PosCTL
STE11,-0.7966666666666666,Pos1h_PosCTL
STE11,-0.7966666666666666,Pos1h_PosCTL
STE11,-0.7966666666666666,Pos1h_PosCTL
STE11,-0.42166666666666675,Pos24h_PosCTL
STE11,-0.42166666666666675,Pos24h_PosCTL
STE11,-0.42166666666666675,Pos24h_PosCTL
STE11,-0.42166666666666675,Pos24h_PosCTL
STE11,-0.42166666666666675,Pos24h_PosCTL
STE11,-0.42166666666666675,Pos24h_PosCTL
STE11,-0.42166666666666675,Pos24h_PosCTL
STE11,-0.42166666666666675,Pos24h_PosCTL
STE11,-1.2875,Pos30m_PosCTL
STE11,-1.2875,Pos30m_PosCTL
STE11,-1.2875,Pos30m_PosCTL
STE11,-1.2875,Pos30m_PosCTL
STE11,-1.2875,Pos30m_PosCTL
STE11,-1.2875,Pos30m_PosCTL
STE11,-1.2875,Pos30m_PosCTL
STE11,-1.2875,Pos30m_PosCTL
STE11,-0.7233333333333333,Pos4h_PosCTL
STE11,-0.7233333333333333,Pos4h_PosCTL
STE11,-0.7233333333333333,Pos4h_PosCTL
STE11,-0.7233333333333333,Pos4h_PosCTL
STE11,-0.7233333333333333,Pos4h_PosCTL
STE11,-0.7233333333333333,Pos4h_PosCTL
STE11,-0.7233333333333333,Pos4h_PosCTL
STE11,-0.7233333333333333,Pos4h_PosCTL
STE11,-0.7633333333333333,Pos5m_PosCTL
STE11,-0.7633333333333333,Pos5m_PosCTL
STE11,-0.7633333333333333,Pos5m_PosCTL
STE11,-0.7633333333333333,Pos5m_PosCTL
STE11,-0.7633333333333333,Pos5m_PosCTL
STE11,-0.7633333333333333,Pos5m_PosCTL
STE11,-0.7633333333333333,Pos5m_PosCTL
STE11,-0.7633333333333333,Pos5m_PosCTL
STE7,-2.461666666666667,Neg15m_NegCTL
STE7,-2.461666666666667,Neg15m_NegCTL
STE7,-2.461666666666667,Neg15m_NegCTL
STE7,-2.461666666666667,Neg15m_NegCTL
STE7,-2.461666666666667,Neg15m_NegCTL
STE7,-2.461666666666667,Neg15m_NegCTL
STE7,-2.461666666666667,Neg15m_NegCTL
STE7,-2.001666666666667,Neg1h_NegCTL
STE7,-2.001666666666667,Neg1h_NegCTL
STE7,-2.001666666666667,Neg1h_NegCTL
STE7,-2.001666666666667,Neg1h_NegCTL
STE7,-2.001666666666667,Neg1h_NegCTL
STE7,-2.001666666666667,Neg1h_NegCTL
STE7,-2.001666666666667,Neg1h_NegCTL
STE7,-2.408333333333333,Neg24h_NegCTL
STE7,-2.408333333333333,Neg24h_NegCTL
STE7,-2.408333333333333,Neg24h_NegCTL
STE7,-2.408333333333333,Neg24h_NegCTL
STE7,-2.408333333333333,Neg24h_NegCTL
STE7,-2.408333333333333,Neg24h_NegCTL
STE7,-2.408333333333333,Neg24h_NegCTL
STE7,-1.6208333333333331,Neg30m_NegCTL
STE7,-1.6208333333333331,Neg30m_NegCTL
STE7,-1.6208333333333331,Neg30m_NegCTL
STE7,-1.6208333333333331,Neg30m_NegCTL
STE7,-1.6208333333333331,Neg30m_NegCTL
STE7,-1.6208333333333331,Neg30m_NegCTL
STE7,-1.6208333333333331,Neg30m_NegCTL
STE7,-2.1391666666666667,Neg4h_NegCTL
STE7,-2.1391666666666667,Neg4h_NegCTL
STE7,-2.1391666666666667,Neg4h_NegCTL
STE7,-2.1391666666666667,Neg4h_NegCTL
STE7,-2.1391666666666667,Neg4h_NegCTL
STE7,-2.1391666666666667,Neg4h_NegCTL
STE7,-2.1391666666666667,Neg4h_NegCTL
STE7,-2.35,Neg5m_NegCTL
STE7,-2.35,Neg5m_NegCTL
STE7,-2.35,Neg5m_NegCTL
STE7,-2.35,Neg5m_NegCTL
STE7,-2.35,Neg5m_NegCTL
STE7,-2.35,Neg5m_NegCTL
STE7,-2.35,Neg5m_NegCTL
STE7,-2.35,Pos15m_PosCTL
STE7,-2.35,Pos15m_PosCTL
STE7,-2.35,Pos15m_PosCTL
STE7,-2.35,Pos15m_PosCTL
STE7,-2.35,Pos15m_PosCTL
STE7,-2.35,Pos15m_PosCTL
STE7,-2.35,Pos15m_PosCTL
STE7,-1.4516666666666669,Pos1h_PosCTL
STE7,-1.4516666666666669,Pos1h_PosCTL
STE7,-1.4516666666666669,Pos1h_PosCTL
STE7,-1.4516666666666669,Pos1h_PosCTL
STE7,-1.4516666666666669,Pos1h_PosCTL
STE7,-1.4516666666666669,Pos1h_PosCTL
STE7,-1.4516666666666669,Pos1h_PosCTL
STE7,-0.645,Pos24h_PosCTL
STE7,-0.645,Pos24h_PosCTL
STE7,-0.645,Pos24h_PosCTL
STE7,-0.645,Pos24h_PosCTL
STE7,-0.645,Pos24h_PosCTL
STE7,-0.645,Pos24h_PosCTL
STE7,-0.645,Pos24h_PosCTL
STE7,-2.4058333333333333,Pos30m_PosCTL
STE7,-2.4058333333333333,Pos30m_PosCTL
STE7,-2.4058333333333333,Pos30m_PosCTL
STE7,-2.4058333333333333,Pos30m_PosCTL
STE7,-2.4058333333333333,Pos30m_PosCTL
STE7,-2.4058333333333333,Pos30m_PosCTL
STE7,-2.4058333333333333,Pos30m_PosCTL
STE7,-1.590833333333333,Pos4h_PosCTL
STE7,-1.590833333333333,Pos4h_PosCTL
STE7,-1.590833333333333,Pos4h_PosCTL
STE7,-1.590833333333333,Pos4h_PosCTL
STE7,-1.590833333333333,Pos4h_PosCTL
STE7,-1.590833333333333,Pos4h_PosCTL
STE7,-1.590833333333333,Pos4h_PosCTL
STE7,-1.6616666666666666,Pos5m_PosCTL
STE7,-1.6616666666666666,Pos5m_PosCTL
STE7,-1.6616666666666666,Pos5m_PosCTL
STE7,-1.6616666666666666,Pos5m_PosCTL
STE7,-1.6616666666666666,Pos5m_PosCTL
STE7,-1.6616666666666666,Pos5m_PosCTL
STE7,-1.6616666666666666,Pos5m_PosCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.465,Neg15m_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.6591666666666667,Neg1h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.5766666666666667,Neg24h_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.9475,Neg30m_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,-0.97,Neg4h_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.27416666666666667,Neg5m_NegCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,0.435,Pos15m_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.00333333333333334,Pos1h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,-0.22583333333333336,Pos24h_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,0.1125,Pos30m_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,-0.06833333333333336,Pos4h_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
STKR,0.43,Pos5m_PosCTL
TAO,-0.1733333333333333,Neg15m_NegCTL
TAO,-0.1733333333333333,Neg15m_NegCTL
TAO,-0.1733333333333333,Neg15m_NegCTL
TAO,-0.5683333333333334,Neg1h_NegCTL
TAO,-0.5683333333333334,Neg1h_NegCTL
TAO,-0.5683333333333334,Neg1h_NegCTL
TAO,0.73,Neg24h_NegCTL
TAO,0.73,Neg24h_NegCTL
TAO,0.73,Neg24h_NegCTL
TAO,-0.5108333333333334,Neg30m_NegCTL
TAO,-0.5108333333333334,Neg30m_NegCTL
TAO,-0.5108333333333334,Neg30m_NegCTL
TAO,0.7591666666666667,Neg4h_NegCTL
TAO,0.7591666666666667,Neg4h_NegCTL
TAO,0.7591666666666667,Neg4h_NegCTL
TAO,-0.21916666666666668,Neg5m_NegCTL
TAO,-0.21916666666666668,Neg5m_NegCTL
TAO,-0.21916666666666668,Neg5m_NegCTL
TAO,0.4183333333333333,Pos15m_PosCTL
TAO,0.4183333333333333,Pos15m_PosCTL
TAO,0.4183333333333333,Pos15m_PosCTL
TAO,-0.41833333333333333,Pos1h_PosCTL
TAO,-0.41833333333333333,Pos1h_PosCTL
TAO,-0.41833333333333333,Pos1h_PosCTL
TAO,0.7341666666666667,Pos24h_PosCTL
TAO,0.7341666666666667,Pos24h_PosCTL
TAO,0.7341666666666667,Pos24h_PosCTL
TAO,0.425,Pos30m_PosCTL
TAO,0.425,Pos30m_PosCTL
TAO,0.425,Pos30m_PosCTL
TAO,0.17583333333333337,Pos4h_PosCTL
TAO,0.17583333333333337,Pos4h_PosCTL
TAO,0.17583333333333337,Pos4h_PosCTL
TAO,1.0316666666666667,Pos5m_PosCTL
TAO,1.0316666666666667,Pos5m_PosCTL
TAO,1.0316666666666667,Pos5m_PosCTL
TLK,-1.4958333333333331,Neg15m_NegCTL
TLK,-1.4958333333333331,Neg15m_NegCTL
TLK,-1.0616666666666668,Neg1h_NegCTL
TLK,-1.0616666666666668,Neg1h_NegCTL
TLK,-1.211666666666667,Neg24h_NegCTL
TLK,-1.211666666666667,Neg24h_NegCTL
TLK,-1.205,Neg30m_NegCTL
TLK,-1.205,Neg30m_NegCTL
TLK,-1.105,Neg4h_NegCTL
TLK,-1.105,Neg4h_NegCTL
TLK,-1.2891666666666666,Neg5m_NegCTL
TLK,-1.2891666666666666,Neg5m_NegCTL
TLK,-1.395,Pos15m_PosCTL
TLK,-1.395,Pos15m_PosCTL
TLK,-1.0716666666666668,Pos1h_PosCTL
TLK,-1.0716666666666668,Pos1h_PosCTL
TLK,-0.6816666666666666,Pos24h_PosCTL
TLK,-0.6816666666666666,Pos24h_PosCTL
TLK,-1.4058333333333333,Pos30m_PosCTL
TLK,-1.4058333333333333,Pos30m_PosCTL
TLK,-1.1916666666666669,Pos4h_PosCTL
TLK,-1.1916666666666669,Pos4h_PosCTL
TLK,-1.2183333333333333,Pos5m_PosCTL
TLK,-1.2183333333333333,Pos5m_PosCTL
TTK,-1.5008333333333337,Neg15m_NegCTL
TTK,-1.06,Neg1h_NegCTL
TTK,-1.215833333333333,Neg24h_NegCTL
TTK,-1.2,Neg30m_NegCTL
TTK,-1.11,Neg4h_NegCTL
TTK,-1.3,Neg5m_NegCTL
TTK,-1.4016666666666666,Pos15m_PosCTL
TTK,-1.0658333333333334,Pos1h_PosCTL
TTK,-0.6766666666666666,Pos24h_PosCTL
TTK,-1.3983333333333334,Pos30m_PosCTL
TTK,-1.1891666666666667,Pos4h_PosCTL
TTK,-1.221666666666667,Pos5m_PosCTL
ULK,-1.0575,Neg15m_NegCTL
ULK,-1.0575,Neg15m_NegCTL
ULK,-1.0575,Neg15m_NegCTL
ULK,-1.0575,Neg15m_NegCTL
ULK,-1.0575,Neg15m_NegCTL
ULK,-0.7416666666666667,Neg1h_NegCTL
ULK,-0.7416666666666667,Neg1h_NegCTL
ULK,-0.7416666666666667,Neg1h_NegCTL
ULK,-0.7416666666666667,Neg1h_NegCTL
ULK,-0.7416666666666667,Neg1h_NegCTL
ULK,-0.8608333333333333,Neg24h_NegCTL
ULK,-0.8608333333333333,Neg24h_NegCTL
ULK,-0.8608333333333333,Neg24h_NegCTL
ULK,-0.8608333333333333,Neg24h_NegCTL
ULK,-0.8608333333333333,Neg24h_NegCTL
ULK,-0.84,Neg30m_NegCTL
ULK,-0.84,Neg30m_NegCTL
ULK,-0.84,Neg30m_NegCTL
ULK,-0.84,Neg30m_NegCTL
ULK,-0.84,Neg30m_NegCTL
ULK,-0.7791666666666667,Neg4h_NegCTL
ULK,-0.7791666666666667,Neg4h_NegCTL
ULK,-0.7791666666666667,Neg4h_NegCTL
ULK,-0.7791666666666667,Neg4h_NegCTL
ULK,-0.7791666666666667,Neg4h_NegCTL
ULK,-0.8966666666666667,Neg5m_NegCTL
ULK,-0.8966666666666667,Neg5m_NegCTL
ULK,-0.8966666666666667,Neg5m_NegCTL
ULK,-0.8966666666666667,Neg5m_NegCTL
ULK,-0.8966666666666667,Neg5m_NegCTL
ULK,-0.9816666666666668,Pos15m_PosCTL
ULK,-0.9816666666666668,Pos15m_PosCTL
ULK,-0.9816666666666668,Pos15m_PosCTL
ULK,-0.9816666666666668,Pos15m_PosCTL
ULK,-0.9816666666666668,Pos15m_PosCTL
ULK,-0.7483333333333333,Pos1h_PosCTL
ULK,-0.7483333333333333,Pos1h_PosCTL
ULK,-0.7483333333333333,Pos1h_PosCTL
ULK,-0.7483333333333333,Pos1h_PosCTL
ULK,-0.7483333333333333,Pos1h_PosCTL
ULK,-0.485,Pos24h_PosCTL
ULK,-0.485,Pos24h_PosCTL
ULK,-0.485,Pos24h_PosCTL
ULK,-0.485,Pos24h_PosCTL
ULK,-0.485,Pos24h_PosCTL
ULK,-0.9775,Pos30m_PosCTL
ULK,-0.9775,Pos30m_PosCTL
ULK,-0.9775,Pos30m_PosCTL
ULK,-0.9775,Pos30m_PosCTL
ULK,-0.9775,Pos30m_PosCTL
ULK,-0.8241666666666666,Pos4h_PosCTL
ULK,-0.8241666666666666,Pos4h_PosCTL
ULK,-0.8241666666666666,Pos4h_PosCTL
ULK,-0.8241666666666666,Pos4h_PosCTL
ULK,-0.8241666666666666,Pos4h_PosCTL
ULK,-0.8608333333333333,Pos5m_PosCTL
ULK,-0.8608333333333333,Pos5m_PosCTL
ULK,-0.8608333333333333,Pos5m_PosCTL
ULK,-0.8608333333333333,Pos5m_PosCTL
ULK,-0.8608333333333333,Pos5m_PosCTL
VRK1,-0.7775000000000001,Neg15m_NegCTL
VRK1,-1.3816666666666666,Neg1h_NegCTL
VRK1,-0.30833333333333335,Neg24h_NegCTL
VRK1,-1.3883333333333334,Neg30m_NegCTL
VRK1,-0.9391666666666668,Neg4h_NegCTL
VRK1,-0.8908333333333334,Neg5m_NegCTL
VRK1,-1.055,Pos15m_PosCTL
VRK1,-0.7075,Pos1h_PosCTL
VRK1,-0.01916666666666661,Pos24h_PosCTL
VRK1,-1.1908333333333334,Pos30m_PosCTL
VRK1,-1.035,Pos4h_PosCTL
VRK1,-1.330833333333333,Pos5m_PosCTL
